invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
16159,FRE01,Frederick Paule Styn Inc,2021-06-15,2021-05-15,2021-06-14,Local,280,28192,184.70
16159,FRE01,Frederick Paule Styn Inc,2021-06-15,2021-05-15,2021-06-14,National,42,3892,18.30
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Virtual Access,241,12246,35.31
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Virtual Access,2305,241765,694.97
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,23,0.27
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,263,43608,280.96
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,646,64989,565.06
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,299.00
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,3,431,0.59
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1972,167036,1819.69
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,6,548,5.97
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,146,1.59
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,1,140,1.52
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,94,10289,111.94
16219,FRE02,Freight Innovations (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,765,81962,705.59
16433,FRO01,Frontline Occupational Safety Consultancy and Services,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,28,4400,44.00
16433,FRO01,Frontline Occupational Safety Consultancy and Services,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,96,0.96
16433,FRO01,Frontline Occupational Safety Consultancy and Services,2021-06-15,2021-05-15,2021-06-14,Local,36,2553,13.68
16433,FRO01,Frontline Occupational Safety Consultancy and Services,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16433,FRO01,Frontline Occupational Safety Consultancy and Services,2021-06-15,2021-05-15,2021-06-14,National,9,415,1.82
16433,FRO01,Frontline Occupational Safety Consultancy and Services,2021-06-15,2021-05-15,2021-06-14,Special,6,615,5.00
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,30,371,4.14
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,84,12143,103.15
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,78,1180,13.13
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,39,13682,55.38
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,389,45086,306.17
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1681,128122,1396.40
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,61,11917,306.35
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,121,9408,102.50
16229,GAS01,Gascon a Division of Southey Holdings (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,1400.00
16286,GIL01,Giliomee INC,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16286,GIL01,Giliomee INC,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,119,11448,124.58
16286,GIL01,Giliomee INC,2021-06-15,2021-05-15,2021-06-14,National,5,1668,11.87
16286,GIL01,Giliomee INC,2021-06-15,2021-05-15,2021-06-14,Local,34,7360,29.35
16286,GIL01,Giliomee INC,2021-06-15,2021-05-15,2021-06-14,Special,6,1169,8.00
16490,BGI000,Giraffe and Co (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16490,BGI000,Giraffe and Co (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,84,14298,171.02
16490,BGI000,Giraffe and Co (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,16,2291,27.26
16490,BGI000,Giraffe and Co (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Teams Voice Plus Subscription @ R94.00 per User,0,0,376.00
16490,BGI000,Giraffe and Co (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,53,6765,82.22
16490,BGI000,Giraffe and Co (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,4,1583,10.11
16500,GOL01,Golden Rule Motors,2021-06-15,2021-05-15,2021-06-14,Local,332,49008,473.24
16500,GOL01,Golden Rule Motors,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,495.00
16500,GOL01,Golden Rule Motors,2021-06-15,2021-05-15,2021-06-14,National,12,1393,10.19
16500,GOL01,Golden Rule Motors,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,6,183,2.32
16500,GOL01,Golden Rule Motors,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,124,1.55
16500,GOL01,Golden Rule Motors,2021-06-15,2021-05-15,2021-06-14,Special,33,9643,41.23
16500,GOL01,Golden Rule Motors,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,331,28650,359.26
16288,SUT01,GR Sutherland and Assocaites (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,National,56,7043,17.81
16288,SUT01,GR Sutherland and Assocaites (PTY) LTD Durban,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16225,GRS01,GR Sutherland and Associates (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,10,1180,12.84
16225,GRS01,GR Sutherland and Associates (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,12,4168,32.48
16225,GRS01,GR Sutherland and Associates (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,52,8392,62.95
16225,GRS01,GR Sutherland and Associates (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,2,396,21.02
16225,GRS01,GR Sutherland and Associates (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,430.00
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Local,89,13909,76.39
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,16,941,10.27
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,477,80544,874.95
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,National,53,10567,83.09
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,International,4,260,0.41
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,6,0.07
16227,GRS02,GR Sutherland and Associates (PTY) LTD Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,36,12362,76.95
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,4,55,2.64
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,22,585,0.55
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,8,120,1.52
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,5,230,2.89
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,6,2648,16.54
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,11,837,5.87
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,37,3539,29.16
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,107,3364,42.29
16506,GRI01,GRI Wind Steel South Africa (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,1,27,0.12
16468,GUA01,Guardtech (PTY) LTD t/a Cattle Baron- Pinelands ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,254,18663,203.65
16468,GUA01,Guardtech (PTY) LTD t/a Cattle Baron- Pinelands ,2021-06-15,2021-05-15,2021-06-14,Local,25,1708,16.26
16468,GUA01,Guardtech (PTY) LTD t/a Cattle Baron- Pinelands ,2021-06-15,2021-05-15,2021-06-14,Special,2,190,1.73
16468,GUA01,Guardtech (PTY) LTD t/a Cattle Baron- Pinelands ,2021-06-15,2021-05-15,2021-06-14,Special,20,2475,22.37
16468,GUA01,Guardtech (PTY) LTD t/a Cattle Baron- Pinelands ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,276,17341,189.33
16468,GUA01,Guardtech (PTY) LTD t/a Cattle Baron- Pinelands ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,295.00
16468,GUA01,Guardtech (PTY) LTD t/a Cattle Baron- Pinelands ,2021-06-15,2021-05-15,2021-06-14,Local,90,13750,124.74
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,National,2,317,1.86
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,Local,26,7882,23.12
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,National,16,934,5.53
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,32,1624,20.42
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,76,0.96
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,124,10886,136.51
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,Special,6,2758,22.56
16237,HAR02,Hartlief Continental Meat Products (SA) (PTY) LTD GARDENS,2021-06-15,2021-05-15,2021-06-14,Local,287,62272,378.68
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,49,2578,29.04
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1298,52766,595.95
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,National,190,10142,54.15
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Special,10,631,5.37
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Local,14,781,5.93
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,33,2829,31.74
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Virtual Access,8,812,2.35
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Special,2,160,0.65
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Local,41,6815,65.46
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1401,57944,654.37
16488,HEM02,Hemimark t/a Ar24,2021-06-15,2021-05-15,2021-06-14,National,220,12614,75.91
16487,HEM01,Hemimark t/a SA Locums (Pty) Ltd ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16487,HEM01,Hemimark t/a SA Locums (Pty) Ltd ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,52,3604,40.53
16487,HEM01,Hemimark t/a SA Locums (Pty) Ltd ,2021-06-15,2021-05-15,2021-06-14,Virtual Access,109,8834,25.58
16487,HEM01,Hemimark t/a SA Locums (Pty) Ltd ,2021-06-15,2021-05-15,2021-06-14,Virtual Access,23,1588,4.62
16487,HEM01,Hemimark t/a SA Locums (Pty) Ltd ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,8,101,1.17
16489,HEM03,Hemimark t/a SA Locums (Pty) Ltd 2 ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,4,0.05
16489,HEM03,Hemimark t/a SA Locums (Pty) Ltd 2 ,2021-06-15,2021-05-15,2021-06-14,National,57,10774,71.70
16489,HEM03,Hemimark t/a SA Locums (Pty) Ltd 2 ,2021-06-15,2021-05-15,2021-06-14,Local,30,4425,34.46
16489,HEM03,Hemimark t/a SA Locums (Pty) Ltd 2 ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,169,13117,147.36
16489,HEM03,Hemimark t/a SA Locums (Pty) Ltd 2 ,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16489,HEM03,Hemimark t/a SA Locums (Pty) Ltd 2 ,2021-06-15,2021-05-15,2021-06-14,Special,18,6503,42.14
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,268,38044,476.49
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,Business Internet Access (ADSL),0,0,440.00
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,Special,123,61212,343.84
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,National,53,8480,58.14
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,Redundancy,0,0,399.00
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,Local,29,2534,13.73
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,Call Recording - Associated Brokers Durban Hosted Call Recording - Express 1000 - Hollins Insurance Brokers T/A Associated Brokers,0,0,460.00
16165,HOL02,Hollins Insurance Brokers T/A Associated Brokers,2021-06-15,2021-05-15,2021-06-14,4 Port Patton Gateway,0,0,549.00
16167,HOL03,Hollins Insurance Brokers T/A Associated Brokers Cape Town,2021-06-15,2021-05-15,2021-06-14,Call Recording - Associated Brokers Cape Town Hosted Call Recording - Express 1000 - Hollins Insurance Brokers T/A Associated Brokers Cape Town,0,0,460.00
16167,HOL03,Hollins Insurance Brokers T/A Associated Brokers Cape Town,2021-06-15,2021-05-15,2021-06-14,Special,24,17701,32.00
16167,HOL03,Hollins Insurance Brokers T/A Associated Brokers Cape Town,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
16167,HOL03,Hollins Insurance Brokers T/A Associated Brokers Cape Town,2021-06-15,2021-05-15,2021-06-14,4 Port Patton Gateway,0,0,779.00
16167,HOL03,Hollins Insurance Brokers T/A Associated Brokers Cape Town,2021-06-15,2021-05-15,2021-06-14,National,2,176,1.04
16287,HOL01,Holthausen Financial Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,177,56345,362.16
16287,HOL01,Holthausen Financial Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16287,HOL01,Holthausen Financial Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,1,523,2.18
16287,HOL01,Holthausen Financial Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,52,13505,114.75
16287,HOL01,Holthausen Financial Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,99,17710,152.03
16287,HOL01,Holthausen Financial Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,110,15527,194.49
16287,HOL01,Holthausen Financial Services (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,2,4,0.06
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,276,32208,257.39
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,18,1196,6.20
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,4,1220,33.07
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,4,833,3.17
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,84,9571,76.89
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,8,1842,14.35
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,65,19134,109.57
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,0,0.00
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,585,57816,532.43
16472,HTV01,Hotel Verde (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,265,22635,208.60
16372,HOU01,Hout Bay International Real Estate (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,International,1,468,2.21
16372,HOU01,Hout Bay International Real Estate (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,126,14582,83.48
16372,HOU01,Hout Bay International Real Estate (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,21,2863,16.42
16372,HOU01,Hout Bay International Real Estate (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,147,19422,227.17
16372,HOU01,Hout Bay International Real Estate (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,17,4632,28.99
16372,HOU01,Hout Bay International Real Estate (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,95.00
16430,HUM01,Human Wildlife Solutions (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,79,7099,83.12
16430,HUM01,Human Wildlife Solutions (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,3,187,2.20
16430,HUM01,Human Wildlife Solutions (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16493,HYD01,Hydraulic Pneumatic And Accessories (Pty) LTD ,2021-06-15,2021-05-15,2021-06-14,Local,215,24890,184.95
16493,HYD01,Hydraulic Pneumatic And Accessories (Pty) LTD ,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16493,HYD01,Hydraulic Pneumatic And Accessories (Pty) LTD ,2021-06-15,2021-05-15,2021-06-14,Data,0,0,999.00
16493,HYD01,Hydraulic Pneumatic And Accessories (Pty) LTD ,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,82,11744,137.42
16493,HYD01,Hydraulic Pneumatic And Accessories (Pty) LTD ,2021-06-15,2021-05-15,2021-06-14,Special,11,1876,12.48
16493,HYD01,Hydraulic Pneumatic And Accessories (Pty) LTD ,2021-06-15,2021-05-15,2021-06-14,National,25,2751,15.10
16476,IMP01,Immploy Recruitment Agency CC,2021-06-15,2021-05-15,2021-06-14,Special,2,41,1.01
16476,IMP01,Immploy Recruitment Agency CC,2021-06-15,2021-05-15,2021-06-14,Local,18,3419,42.21
16476,IMP01,Immploy Recruitment Agency CC,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16209,INC01,Incon Health Clinics (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16209,INC01,Incon Health Clinics (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,National,3,2610,0.54
16209,INC01,Incon Health Clinics (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,2,784,7.10
16209,INC01,Incon Health Clinics (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,541,67195,833.38
16209,INC01,Incon Health Clinics (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Line Rental,0,0,3995.00
16209,INC01,Incon Health Clinics (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,7,1681,21.05
16209,INC01,Incon Health Clinics (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,18,856,10.76
16385,INC02,Incon Health Clinics JHB,2021-06-15,2021-05-15,2021-06-14,National,51,9599,33.33
16385,INC02,Incon Health Clinics JHB,2021-06-15,2021-05-15,2021-06-14,Special,1,259,2.35
16385,INC02,Incon Health Clinics JHB,2021-06-15,2021-05-15,2021-06-14,Local,21,5309,30.62
16385,INC02,Incon Health Clinics JHB,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,470.00
16385,INC02,Incon Health Clinics JHB,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,117,17614,220.72
16323,INS01,Inspired Evolution Investment Management (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,199.00
16323,INS01,Inspired Evolution Investment Management (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,1,64,0.27
16323,INS01,Inspired Evolution Investment Management (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,461,5.77
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Local,1,266,1.11
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Router Rental,0,0,499.00
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Special,19,9594,45.24
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,3,238,2.79
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,National,5,604,3.62
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Local,86,15290,83.36
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,1,28,0.33
16218,IPSA,International Peace College of South Africa,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,253,37672,440.59
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,132,9500,119.27
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Special,5,442,4.02
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Local,1,70,0.30
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Special,6,738,6.70
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,76,0.95
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Local,17,2621,23.03
16375,KNE01,IPIC PROPERTY DEVELOPMENT - KNEAD CAFE,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,37,4161,52.13
16365,IPI01,IPIC Property Development Group (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,661,69925,876.51
16365,IPI01,IPIC Property Development Group (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile CLI,96,6488,81.45
16365,IPI01,IPIC Property Development Group (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Local,107,13255,84.92
16365,IPI01,IPIC Property Development Group (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,1,399,4.99
16365,IPI01,IPIC Property Development Group (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Fixed to Mobile Non-CLI,2,173,2.17
16365,IPI01,IPIC Property Development Group (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Special,25,4776,27.45
16365,IPI01,IPIC Property Development Group (PTY) LTD,2021-06-15,2021-05-15,2021-06-14,Sip Account,0,0,99.00
