invoiceNumber,accountingCode,AccountName,invoiceDate,invoiceFrom,invoiceTo,Description,numberOfCalls,callDuration,FeeAmount
4142,NAC03,NACOSA (Networking HIV/AIDS Community South Africa) Hatfield,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,520,5.65
3877,NAC03,NACOSA (Networking HIV/AIDS Community South Africa) Hatfield,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,224,26348,286.56
3877,NAC03,NACOSA (Networking HIV/AIDS Community South Africa) Hatfield,07/15/2018,06/15/2018,07/14/2018,Special,13,779,7.66
3877,NAC03,NACOSA (Networking HIV/AIDS Community South Africa) Hatfield,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,520,5.65
3877,NAC03,NACOSA (Networking HIV/AIDS Community South Africa) Hatfield,07/15/2018,06/15/2018,07/14/2018,National,36,4533,13.58
3877,NAC03,NACOSA (Networking HIV/AIDS Community South Africa) Hatfield,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3877,NAC03,NACOSA (Networking HIV/AIDS Community South Africa) Hatfield,07/15/2018,06/15/2018,07/14/2018,Local,8,1761,11.07
4144,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,376,72585,788.19
4144,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,National,92,17566,50.38
4144,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,12,719,7.86
4144,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4144,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Local,70,10215,51.56
4144,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Special,11,3890,18.07
3879,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3879,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Local,70,10215,51.56
3879,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,National,92,17566,50.38
3879,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Special,11,3890,18.07
3879,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,12,719,7.86
3879,NAC05,NACOSA (Networking HIV/AIDS Community South Africa) Pinetown,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,376,72585,788.19
4161,NGW01,Ngwane Subscriptions and Books CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Local,20,1183,4.59
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,National,136,20777,128.45
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,International,79,19865,632.58
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Special,4,1648,8.10
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Local,956,103901,497.61
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,224,24907,271.02
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Itemized Billing,0,0,15.00
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3166,340255,3702.42
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,International,27,8931,596.35
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,12,1174,12.79
3987,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Special,232,65542,384.04
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Local,956,103901,497.61
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,International,27,8931,596.35
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Special,232,65542,384.04
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,National,136,20777,128.45
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,International,79,19865,632.58
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Special,4,1648,8.10
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,3166,340255,3702.42
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Itemized Billing,0,0,15.00
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,224,24907,271.02
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,12,1174,12.79
3747,NUT01,Nutec Digital PTY (LTD),07/15/2018,06/15/2018,07/14/2018,Local,20,1183,4.59
4100,OBS01,Observatory Improvement District ,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,International,1,77,0.17
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Special,12,3070,12.83
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,167,15604,169.96
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Special,1,291,0.00
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Local,20,1996,10.62
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Local,241,41957,186.15
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,National,2,232,0.59
4215,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,370,36229,394.29
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Special,12,3070,12.83
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Local,20,1996,10.62
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,National,2,232,0.59
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,167,15604,169.96
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Local,241,41957,186.15
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,370,36229,394.29
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,Special,1,291,0.00
3944,OLY01,Olympic Hervasa CC,07/15/2018,06/15/2018,07/14/2018,International,1,77,0.17
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,International,19,21589,3428.07
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,7,401,3.45
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,Special,161,29438,191.52
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,SAIX Line,0,0,1375.00
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,Local,1558,123416,501.54
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,Local,2,187,0.58
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,Special,1,107,0.38
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,77,13800,93.26
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,National,368,49508,194.86
4089,OPE04,Open Communications SP,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1894,212061,1475.49
4217,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,National,2,799,5.19
4217,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,Special,9,4353,26.52
4217,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,Business Internet Access (ADSL),0,0,0.00
4217,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,22,1507,18.91
4217,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,Local,24,7200,28.57
3946,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,Special,9,4353,26.52
3946,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,CPE Monthly,0,0,1190.00
3946,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,National,2,799,5.19
3946,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,22,1507,18.91
3946,ORA01,Oracle Senior Secondary School NPC,07/15/2018,06/15/2018,07/14/2018,Local,24,7200,28.57
3791,ORG01,Organic Fitness (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3791,ORG01,Organic Fitness (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,40,4223,49.45
3791,ORG01,Organic Fitness (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,79,0.93
4049,ORG01,Organic Fitness (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,79,0.93
4049,ORG01,Organic Fitness (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4049,ORG01,Organic Fitness (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,40,4223,49.45
3960,V4U01,Oxy Trading 83 T/A Vodacom 4 U Gardens,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4010,V4U01,Oxy Trading 83 T/A Vodacom 4 U Gardens,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3963,V4U04,Oxy Trading 83 T/A Vodacom 4 U George,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4013,V4U04,Oxy Trading 83 T/A Vodacom 4 U George,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3961,V4U02,Oxy Trading 83 T/A Vodacom 4 U Longbeach Mall,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4011,V4U02,Oxy Trading 83 T/A Vodacom 4 U Longbeach Mall,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3962,V4U03,Oxy Trading 83 T/A Vodacom 4 U Vangate Mall,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4012,V4U03,Oxy Trading 83 T/A Vodacom 4 U Vangate Mall,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3952,PAT01,Pathogen and Environmental Solutions,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3976,PAT01,Pathogen and Environmental Solutions,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3957,PAT04,Pathogen and Environmental Solutions Durban,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3992,PAT04,Pathogen and Environmental Solutions Durban,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3956,PAT03,Pathogen and Environmental Solutions Johannesburg,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3991,PAT03,Pathogen and Environmental Solutions Johannesburg,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3990,PAT02,Pathogen and Environmental Solutions Pietermaritzburg,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3955,PAT02,Pathogen and Environmental Solutions Pietermaritzburg,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3970,PAT05,Pathogen and Environmental Solutions Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4081,PAT05,Pathogen and Environmental Solutions Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3820,PAT05,Pathogen and Environmental Solutions Port Elizabeth,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,73,15815,98.88
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,120,1.30
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,636,116632,707.51
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,23,5134,33.75
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,87,6099,66.54
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,8,1190,7.84
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,833,62059,676.57
4147,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,109,1.19
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,23,5134,33.75
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,833,62059,676.57
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,73,15815,98.88
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,636,116632,707.51
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,120,1.30
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,8,1190,7.84
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,87,6099,66.54
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3882,PAT08,Patrix Service Center (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,1,109,1.19
3892,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,35,0.38
3892,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Local,104,15616,140.08
3892,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Special,1,441,3.82
3892,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,National,1,57,0.62
3892,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3892,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,35,1879,20.54
3892,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Local,12,2870,23.23
4158,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,1,35,0.38
4158,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Local,104,15616,140.08
4158,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4158,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Special,1,441,3.82
4158,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,National,1,57,0.62
4158,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,35,1879,20.54
4158,PET01,PEETS RECYCLING SERVICES (PTY) LTD t/a AUTOMOTIVE SERVICE CENTER,07/15/2018,06/15/2018,07/14/2018,Local,12,2870,23.23
4186,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,272,47660,596.73
4186,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Special,96,25718,115.31
4186,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4186,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Local,322,56761,311.65
4186,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,International,3,2103,10.81
4186,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,National,70,13367,98.10
3919,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,International,3,2103,10.81
3919,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Special,96,25718,115.31
3919,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,National,70,13367,98.10
3919,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Local,322,56761,311.65
3919,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3919,PIN01,Pinto Russel Incorporated,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,272,47660,596.73
3813,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,24,0.27
3813,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3813,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,137,6378,69.83
3813,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Local,25,3654,18.29
3813,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Special,10,1821,13.94
3813,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,National,34,3739,23.50
4074,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,137,6378,69.83
4074,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4074,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,National,34,3739,23.50
4074,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Special,10,1821,13.94
4074,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,2,24,0.27
4074,PMM01,PM Mositsa Inc,07/15/2018,06/15/2018,07/14/2018,Local,25,3654,18.29
3903,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,18,1624,19.04
3903,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,1,260,0.65
3903,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3903,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,8,388,2.48
3903,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,13,10364,61.91
4170,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,18,1624,19.04
4170,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,1,260,0.65
4170,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4170,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,8,388,2.48
4170,PRO01,Proplink SA (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,13,10364,61.91
4094,PUR01,Pure Silk Investments 2 (PTY) LTD t/a Group 1 Nissan,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3971,PUR01,Pure Silk Investments 2 (PTY) LTD t/a Group 1 Nissan,07/15/2018,06/15/2018,07/14/2018,Sip Account,0,0,99.00
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,93,1.17
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,181,20305,115.22
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,3,277,1.66
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,135,11294,141.65
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,114,1.44
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,2,109,1.34
3910,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,29,3199,28.56
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,National,29,3199,28.56
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,4,114,1.44
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,2,109,1.34
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Local,181,20305,115.22
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,2,93,1.17
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Special,3,277,1.66
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
4177,QPS01,QPS Services (PTY) LTD,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,135,11294,141.65
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Special,6,36,0.35
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,730,77614,972.92
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,4,373,4.67
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Local,133,17591,136.78
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Local,1,90,0.38
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,National,4,605,3.80
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,8,149,1.89
4206,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,8,149,1.89
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Local,133,17591,136.78
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,270.00
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Local,1,90,0.38
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Special,6,36,0.35
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,National,4,605,3.80
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,4,373,4.67
3936,RAI01,Rainers Realty CC,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,730,77614,972.92
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 4 - 8 Lines,0,0,440.00
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile Non-CLI,3,328,3.83
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,National,7,1040,8.11
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Special,13,3775,15.39
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,789,69394,812.85
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,National,3,9,0.06
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Monthly Line Rental: 1 - 4 Lines,0,0,220.00
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Local,152,17489,123.85
3790,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,Fixed to Mobile CLI,20,3748,43.80
4048,RES01,Resource Think Tank t/a Seeff Welgedacht,07/15/2018,06/15/2018,07/14/2018,National,3,9,0.06
